ingest_date,ingest_ts,marketplace,category,subcategory,rank,rank_prev_day,asin,product_title,brand,price_inr,mrp_inr,discount_pct,rating,review_count,is_mover_shaker,rank_delta,product_url,image_url,_raw_json
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,13,13,B09X29KMWB,Sunkizzrs® Cat Toys - Interactive Toy Set with Retractable Teaser Wands and Feather Toys - Activity Toys to Exercise Cats and,Sunkizzrs®,299.0,299.0,0,4.1,171,0,0,https://www.amazon.in/Sunkizzrs%C2%AE-Cat-Toys-Interactive-Retractable/dp/B09X29KMWB/ref=zg_bs_g_4771387031_d_sccl_16/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71qhW3MptBL._AC_UL300_SR300,200_.jpg","{""title"": ""Sunkizzrs\u00ae Cat Toys - Interactive Toy Set with Retractable Teaser Wands and Feather Toys - Activity Toys to Exercise Cats and"", ""url"": ""https://www.amazon.in/Sunkizzrs%C2%AE-Cat-Toys-Interactive-Retractable/dp/B09X29KMWB/ref=zg_bs_g_4771387031_d_sccl_16/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,14,14,B0CZTWK5T3,BarkButler x FOFOS Retractable Cat Worm Teaser - Interactive Cat Toys with Catnip - Cat Teaser Toy Set - Multicoloured,BarkButler,330.0,330.0,0,4.2,733,0,0,https://www.amazon.in/BarkButler-FOFOS-Cat-Toys-Accessories/dp/B0CZTWK5T3/ref=zg_bs_g_4771387031_d_sccl_18/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71W9h5S6ivL._AC_UL300_SR300,200_.jpg","{""title"": ""BarkButler x FOFOS Retractable Cat Worm Teaser - Interactive Cat Toys with Catnip - Cat Teaser Toy Set - Multicoloured"", ""url"": ""https://www.amazon.in/BarkButler-FOFOS-Cat-Toys-Accessories/dp/B0CZTWK5T3/ref=zg_bs_g_4771387031_d_sccl_18/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,15,15,B09ZFRZ7LW,"Qpets® Cat Chasing Toy, USB Laser Pointer for Chasing Interactive Cat Toy 3 in 1 Laser Pen Checking Cat Skin/White Light Illu",Qpets®,458.0,458.0,0,4.2,595,0,0,https://www.amazon.in/Chasing-Interactive-Checking-Illumination-Patterns/dp/B09ZFRZ7LW/ref=zg_bs_g_4771387031_d_sccl_19/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51M026isFkL._AC_UL300_SR300,200_.jpg","{""title"": ""Qpets\u00ae Cat Chasing Toy, USB Laser Pointer for Chasing Interactive Cat Toy 3 in 1 Laser Pen Checking Cat Skin/White Light Illu"", ""url"": ""https://www.amazon.in/Chasing-Interactive-Checking-Illumination-Patterns/dp/B09ZFRZ7LW/ref=zg_bs_g_4771387031_d_sccl_19/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,16,16,B0CVV3DXPL,Foodie Puppies Interactive Cat Teasing Wand - (Rattle Ball Teaser) for Cats and Kittens | Wooden Teaser with Stringed Feather,Foodie,150.0,150.0,0,4.2,331,0,0,https://www.amazon.in/Foodie-Puppies-Interactive-Cat-Teasing/dp/B0CVV3DXPL/ref=zg_bs_g_4771387031_d_sccl_20/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/719matslUUL._AC_UL300_SR300,200_.jpg","{""title"": ""Foodie Puppies Interactive Cat Teasing Wand - (Rattle Ball Teaser) for Cats and Kittens | Wooden Teaser with Stringed Feather"", ""url"": ""https://www.amazon.in/Foodie-Puppies-Interactive-Cat-Teasing/dp/B0CVV3DXPL/ref=zg_bs_g_4771387031_d_sccl_20/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,17,17,B0FP2CFJY9,"Aeenioy Cat Toys, Hanging Spring Toys for Cats, Interactive Cat Playing Toy with Feathers and Crinkle Paper, Kitten Toys for",Aeenioy,299.0,299.0,0,4.0,34,0,0,https://www.amazon.in/Aeenioy-Hanging-Interactive-Playing-Feathers/dp/B0FP2CFJY9/ref=zg_bs_g_4771387031_d_sccl_21/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61DcyU9AsFL._AC_UL300_SR300,200_.jpg","{""title"": ""Aeenioy Cat Toys, Hanging Spring Toys for Cats, Interactive Cat Playing Toy with Feathers and Crinkle Paper, Kitten Toys for"", ""url"": ""https://www.amazon.in/Aeenioy-Hanging-Interactive-Playing-Feathers/dp/B0FP2CFJY9/ref=zg_bs_g_4771387031_d_sccl_21/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,18,18,B0FX523DS6,"Foodie Puppies Interactive Plastic Coil Spring Cat Toys (Pack of 5) for Cats & Kittens | Colorful, Flexible Toys for Indoor P",Foodie,99.0,99.0,0,3.6,87,0,0,https://www.amazon.in/Foodie-Puppies-Interactive-Spring-Colorful/dp/B0FX523DS6/ref=zg_bs_g_4771387031_d_sccl_22/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81eWrd0T92L._AC_UL300_SR300,200_.jpg","{""title"": ""Foodie Puppies Interactive Plastic Coil Spring Cat Toys (Pack of 5) for Cats & Kittens | Colorful, Flexible Toys for Indoor P"", ""url"": ""https://www.amazon.in/Foodie-Puppies-Interactive-Spring-Colorful/dp/B0FX523DS6/ref=zg_bs_g_4771387031_d_sccl_22/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,19,19,B0DX6Z4MRD,"MDM HUB Interactive Cat Ball Toy with Rope Tail, Smart Rolling Ball for Indoor Cats and Dogs (Multicolor)",MDM,129.0,129.0,0,3.8,121,0,0,https://www.amazon.in/MDM-HUB-Interactive-Rolling-Multicolor/dp/B0DX6Z4MRD/ref=zg_bs_g_4771387031_d_sccl_23/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61MuKq3GQCL._AC_UL300_SR300,200_.jpg","{""title"": ""MDM HUB Interactive Cat Ball Toy with Rope Tail, Smart Rolling Ball for Indoor Cats and Dogs (Multicolor)"", ""url"": ""https://www.amazon.in/MDM-HUB-Interactive-Rolling-Multicolor/dp/B0DX6Z4MRD/ref=zg_bs_g_4771387031_d_sccl_23/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,20,20,B0GY99F8TT,Sunkizzrs® Silvervine Stick 3-Pcs (Φ1 x 21cm) with Sisal Rope & Gall Fruit & Raffia Palm —Matatabi Stick for Cat Teeth Cleani,Sunkizzrs®,299.0,299.0,0,4.0,125,0,0,https://www.amazon.in/Sunkizzrs%C2%AE-Silvervine-Stick-Matatabi-Interactive/dp/B0GY99F8TT/ref=zg_bs_g_4771387031_d_sccl_24/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71xvtqzz68L._AC_UL300_SR300,200_.jpg","{""title"": ""Sunkizzrs\u00ae Silvervine Stick 3-Pcs (\u03a61 x 21cm) with Sisal Rope & Gall Fruit & Raffia Palm \u2014Matatabi Stick for Cat Teeth Cleani"", ""url"": ""https://www.amazon.in/Sunkizzrs%C2%AE-Silvervine-Stick-Matatabi-Interactive/dp/B0GY99F8TT/ref=zg_bs_g_4771387031_d_sccl_24/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,21,21,B0GLNYGXRV,"Kapiance Rolings Toy, Interactives Toy Electric 360° Smart Automatic Rollings Pet Balls Interactives Rollings for Cat and Dog",Kapiance,205.0,205.0,0,5.0,6,0,0,https://www.amazon.in/Kapiance-Toy-Interactives-Automatic-Pet/dp/B0GLNYGXRV/ref=zg_bs_g_4771387031_d_sccl_25/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61kY9EygIdL._AC_UL300_SR300,200_.jpg","{""title"": ""Kapiance Rolings Toy, Interactives Toy Electric 360\u00b0 Smart Automatic Rollings Pet Balls Interactives Rollings for Cat and Dog"", ""url"": ""https://www.amazon.in/Kapiance-Toy-Interactives-Automatic-Pet/dp/B0GLNYGXRV/ref=zg_bs_g_4771387031_d_sccl_25/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,22,22,B0FHH3MY6Z,"Kipenzi Cat Kicker Plush Toy Set for Cats & Kittens | Soft, Colorful & Lightweight Toys with Catnip fillable Pocket | Non-Squ",Kipenzi,376.0,376.0,0,4.1,18,0,0,https://www.amazon.in/Kipenzi-Colorful-Lightweight-fillable-Non-Squeaky/dp/B0FHH3MY6Z/ref=zg_bs_g_4771387031_d_sccl_26/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61DWAhYIplL._AC_UL300_SR300,200_.jpg","{""title"": ""Kipenzi Cat Kicker Plush Toy Set for Cats & Kittens | Soft, Colorful & Lightweight Toys with Catnip fillable Pocket | Non-Squ"", ""url"": ""https://www.amazon.in/Kipenzi-Colorful-Lightweight-fillable-Non-Squeaky/dp/B0FHH3MY6Z/ref=zg_bs_g_4771387031_d_sccl_26/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,23,23,B0GVS76CLW,HIK FASHION Interactive Cat Toy for Indoor Cats | Automatic Moving Mouse Toy with Light-Up Tail | Smart Electric Chasing Toy,HIK,218.0,218.0,0,3.7,195,0,0,https://www.amazon.in/HIK-FASHION-Interactive-Automatic-Light-Up/dp/B0GVS76CLW/ref=zg_bs_g_4771387031_d_sccl_27/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51HTQsf31VL._AC_UL300_SR300,200_.jpg","{""title"": ""HIK FASHION Interactive Cat Toy for Indoor Cats | Automatic Moving Mouse Toy with Light-Up Tail | Smart Electric Chasing Toy"", ""url"": ""https://www.amazon.in/HIK-FASHION-Interactive-Automatic-Light-Up/dp/B0GVS76CLW/ref=zg_bs_g_4771387031_d_sccl_27/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,24,24,B0FH1FCHT1,"Qpets® USB Cat Toy Electric Jumping Colorful Caterpillar Feather Teaser Toy, Detachable Door Hanging with Self Adhesive Backi",Qpets®,632.0,632.0,0,3.4,19,0,0,https://www.amazon.in/Electric-Colorful-Caterpillar-Detachable-Adhesive/dp/B0FH1FCHT1/ref=zg_bs_g_4771387031_d_sccl_28/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51lOs9yhYVL._AC_UL300_SR300,200_.jpg","{""title"": ""Qpets\u00ae USB Cat Toy Electric Jumping Colorful Caterpillar Feather Teaser Toy, Detachable Door Hanging with Self Adhesive Backi"", ""url"": ""https://www.amazon.in/Electric-Colorful-Caterpillar-Detachable-Adhesive/dp/B0FH1FCHT1/ref=zg_bs_g_4771387031_d_sccl_28/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Cat Toys,,25,25,B0FCVXYL7X,Interactive Cat Toy – Smart Toys for Cats & Kittens – Toy for Indoor Play – Pet Toy for Exercise (Orange),Interactive,279.0,279.0,0,4.0,78,0,0,https://www.amazon.in/Interactive-Cat-Toy-Ball-Rechargeable/dp/B0FCVXYL7X/ref=zg_bs_g_4771387031_d_sccl_29/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61kIXP6zi6L._AC_UL300_SR300,200_.jpg","{""title"": ""Interactive Cat Toy \u2013 Smart Toys for Cats & Kittens \u2013 Toy for Indoor Play \u2013 Pet Toy for Exercise (Orange)"", ""url"": ""https://www.amazon.in/Interactive-Cat-Toy-Ball-Rechargeable/dp/B0FCVXYL7X/ref=zg_bs_g_4771387031_d_sccl_29/522-4724523-7365803?psc=1"", ""category_key"": ""cat_toys""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,1,1,B073RVF88P,Himalaya Erina-EP Shampoo | 200 ml | Tick & Flea Control for Dogs & Cats | with Neem & Eucalyptus for Skin Health & Hygiene,Himalaya,235.0,235.0,0,4.4,4893,0,0,https://www.amazon.in/Himalaya-Improves-Irritation-Eucalyptus-Effective/dp/B073RVF88P/ref=zg_bs_g_4771396031_d_sccl_1/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51UYPTXkUhL._AC_UL300_SR300,200_.jpg","{""title"": ""Himalaya Erina-EP Shampoo | 200 ml | Tick & Flea Control for Dogs & Cats | with Neem & Eucalyptus for Skin Health & Hygiene"", ""url"": ""https://www.amazon.in/Himalaya-Improves-Irritation-Eucalyptus-Effective/dp/B073RVF88P/ref=zg_bs_g_4771396031_d_sccl_1/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,2,2,B0DBHWMFVW,"P for PET Grooming Wet Wipes 300 Count(Pack of 3) for Dogs, Cats & All Pets | Purified Water, Glycerin |Anti-Bacterial|Cleans",P,273.0,273.0,0,4.4,910,0,0,https://www.amazon.in/PET-Grooming-Anti-Bacterial-Cleansing-Deodorising/dp/B0DBHWMFVW/ref=zg_bs_g_4771396031_d_sccl_2/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81xU7fjrNcL._AC_UL300_SR300,200_.jpg","{""title"": ""P for PET Grooming Wet Wipes 300 Count(Pack of 3) for Dogs, Cats & All Pets | Purified Water, Glycerin |Anti-Bacterial|Cleans"", ""url"": ""https://www.amazon.in/PET-Grooming-Anti-Bacterial-Cleansing-Deodorising/dp/B0DBHWMFVW/ref=zg_bs_g_4771396031_d_sccl_2/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,3,3,B0CBX4MPG5,"Pil Neem Plus Herbal Pet Shampoo 1000ml | Puppy Safe | Anti-Fungal, Anti-Ticks and Fleas, Antibacterial, Antiseptic & pH Bala",Pil,439.0,439.0,0,4.2,2821,0,0,https://www.amazon.in/Anti-Fungal-Antibacterial-Antiseptic-Balanced-Cleansing/dp/B0CBX4MPG5/ref=zg_bs_g_4771396031_d_sccl_3/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Isgz9RKoL._AC_UL300_SR300,200_.jpg","{""title"": ""Pil Neem Plus Herbal Pet Shampoo 1000ml | Puppy Safe | Anti-Fungal, Anti-Ticks and Fleas, Antibacterial, Antiseptic & pH Bala"", ""url"": ""https://www.amazon.in/Anti-Fungal-Antibacterial-Antiseptic-Balanced-Cleansing/dp/B0CBX4MPG5/ref=zg_bs_g_4771396031_d_sccl_3/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,4,4,B0B6SQX234,"Foodie Puppies Pet Hair Remover Lint Roller with Handle and 4 Refills (300 Sheets), Hair Remover for Dogs and Cats, Ideal for",Foodie,299.0,299.0,0,4.4,1816,0,0,https://www.amazon.in/Foodie-Puppies-Lint-Roller-Furniture/dp/B0B6SQX234/ref=zg_bs_g_4771396031_d_sccl_4/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81rIyUb9UAL._AC_UL300_SR300,200_.jpg","{""title"": ""Foodie Puppies Pet Hair Remover Lint Roller with Handle and 4 Refills (300 Sheets), Hair Remover for Dogs and Cats, Ideal for"", ""url"": ""https://www.amazon.in/Foodie-Puppies-Lint-Roller-Furniture/dp/B0B6SQX234/ref=zg_bs_g_4771396031_d_sccl_4/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,5,5,B0B34TC2ZM,"PUPPEE Wipe ME 100% Biodegradable 96 Count (Pack of 2) Wet Wipes for Dogs, Cats & All Pets | Lavender Essential, Vitamin E &",PUPPEE,189.0,189.0,0,4.5,3008,0,0,https://www.amazon.in/PUPPEE-Biodegradable-Anti-Bacterial-Hypoallergic-Deodorising/dp/B0B34TC2ZM/ref=zg_bs_g_4771396031_d_sccl_5/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71dDrG6kN-L._AC_UL300_SR300,200_.jpg","{""title"": ""PUPPEE Wipe ME 100% Biodegradable 96 Count (Pack of 2) Wet Wipes for Dogs, Cats & All Pets | Lavender Essential, Vitamin E &"", ""url"": ""https://www.amazon.in/PUPPEE-Biodegradable-Anti-Bacterial-Hypoallergic-Deodorising/dp/B0B34TC2ZM/ref=zg_bs_g_4771396031_d_sccl_5/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,6,6,B0CV55MWXK,Amazon Basics Self Cleaning Slicker Pet Grooming Brush | Dogs and Cats | Rectangular Shape | Blue,Amazon,239.0,239.0,0,4.1,1950,0,0,https://www.amazon.in/Cleaning-Slicker-Grooming-Suitable-Rectangular/dp/B0CV55MWXK/ref=zg_bs_g_4771396031_d_sccl_6/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71iWJiqLLLL._AC_UL300_SR300,200_.jpg","{""title"": ""Amazon Basics Self Cleaning Slicker Pet Grooming Brush | Dogs and Cats | Rectangular Shape | Blue"", ""url"": ""https://www.amazon.in/Cleaning-Slicker-Grooming-Suitable-Rectangular/dp/B0CV55MWXK/ref=zg_bs_g_4771396031_d_sccl_6/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,7,7,B08FJ655HL,"Depets Self Cleaning Slicker Brush, Pet Grooming Shedding Brush for Dogs and Cats - Easy to Remove Loose Undercoat, Pet Massa",Depets,149.0,149.0,0,4.3,20680,0,0,https://www.amazon.in/Depets-Cleaning-Slicker-Grooming-Shedding/dp/B08FJ655HL/ref=zg_bs_g_4771396031_d_sccl_7/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61qjyzM3+BL._AC_UL300_SR300,200_.jpg","{""title"": ""Depets Self Cleaning Slicker Brush, Pet Grooming Shedding Brush for Dogs and Cats - Easy to Remove Loose Undercoat, Pet Massa"", ""url"": ""https://www.amazon.in/Depets-Cleaning-Slicker-Grooming-Shedding/dp/B08FJ655HL/ref=zg_bs_g_4771396031_d_sccl_7/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,8,8,B0CVXSS7H5,"Bscly Neem Dog Shampoo 1000ml | Anti Tick & Flea Shampoo for Dogs | Neem, Aloe & Coconut Oil | Dog Shampoo for Itchy Skin, Ha",Bscly,388.0,388.0,0,4.2,1022,0,0,https://www.amazon.in/Bscly-Neem-Herbal-Shampoo-1000Ml/dp/B0CVXSS7H5/ref=zg_bs_g_4771396031_d_sccl_9/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51pEe4CvsUL._AC_UL300_SR300,200_.jpg","{""title"": ""Bscly Neem Dog Shampoo 1000ml | Anti Tick & Flea Shampoo for Dogs | Neem, Aloe & Coconut Oil | Dog Shampoo for Itchy Skin, Ha"", ""url"": ""https://www.amazon.in/Bscly-Neem-Herbal-Shampoo-1000Ml/dp/B0CVXSS7H5/ref=zg_bs_g_4771396031_d_sccl_9/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,9,9,B09XMWR6TH,"SOFTSPUN Microfiber Pet Towel 60x120 cms 1pcs 380gsm Grey! Ultra-Soft, Ultra-Absorbent for Drying Small & Medium Dogs & Cats",SOFTSPUN,299.0,299.0,0,4.5,834,0,0,https://www.amazon.in/SOFTSPUN-Microfiber-Ultra-Soft-Ultra-Absorbent-Quickly/dp/B09XMWR6TH/ref=zg_bs_g_4771396031_d_sccl_10/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71H5Z7R5ErL._AC_UL300_SR300,200_.jpg","{""title"": ""SOFTSPUN Microfiber Pet Towel 60x120 cms 1pcs 380gsm Grey! Ultra-Soft, Ultra-Absorbent for Drying Small & Medium Dogs & Cats"", ""url"": ""https://www.amazon.in/SOFTSPUN-Microfiber-Ultra-Soft-Ultra-Absorbent-Quickly/dp/B09XMWR6TH/ref=zg_bs_g_4771396031_d_sccl_10/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,10,10,B088PWQ9XB,"Foodie Puppies Anti-Bacterial 200 Pulls Pet Wet Wipes (Fresh Apple) - 100 Wipes (Pack of 2) | Grooming Wipes for Dogs, Puppie",Foodie,249.0,249.0,0,4.3,3412,0,0,https://www.amazon.in/Foodie-Puppies-Wipes-Fresh-Apple/dp/B088PWQ9XB/ref=zg_bs_g_4771396031_d_sccl_11/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71yoToG61DL._AC_UL300_SR300,200_.jpg","{""title"": ""Foodie Puppies Anti-Bacterial 200 Pulls Pet Wet Wipes (Fresh Apple) - 100 Wipes (Pack of 2) | Grooming Wipes for Dogs, Puppie"", ""url"": ""https://www.amazon.in/Foodie-Puppies-Wipes-Fresh-Apple/dp/B088PWQ9XB/ref=zg_bs_g_4771396031_d_sccl_11/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,11,11,B00P7PR4F2,Himalaya Erina Coat Cleanser | 450 ml | Routine Bathing & Skin Hygiene | With Neem for Dandruff & Itch Relief,Himalaya,407.0,407.0,0,4.3,3114,0,0,https://www.amazon.in/Himalaya-Erina-Coat-Cleanser-450/dp/B00P7PR4F2/ref=zg_bs_g_4771396031_d_sccl_12/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41c1RwLGEDL._AC_UL300_SR300,200_.jpg","{""title"": ""Himalaya Erina Coat Cleanser | 450 ml | Routine Bathing & Skin Hygiene | With Neem for Dandruff & Itch Relief"", ""url"": ""https://www.amazon.in/Himalaya-Erina-Coat-Cleanser-450/dp/B00P7PR4F2/ref=zg_bs_g_4771396031_d_sccl_12/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,12,12,B08CRT4H12,"Foodie Puppies Professional Animal Nail Cutter Clipper Trimmer Filer (Nail Clipper - Large) for Small, Medium, and Large Dogs",Foodie,220.0,220.0,0,4.2,3438,0,0,https://www.amazon.in/Foodie-Puppies-Professional-Clipper-Grooming/dp/B08CRT4H12/ref=zg_bs_g_4771396031_d_sccl_13/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71qWU0WwbLL._AC_UL300_SR300,200_.jpg","{""title"": ""Foodie Puppies Professional Animal Nail Cutter Clipper Trimmer Filer (Nail Clipper - Large) for Small, Medium, and Large Dogs"", ""url"": ""https://www.amazon.in/Foodie-Puppies-Professional-Clipper-Grooming/dp/B08CRT4H12/ref=zg_bs_g_4771396031_d_sccl_13/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,13,13,B075GQFB2M,Himalaya Erina-EP Shampoo | 450 ml | Tick & Flea Control for Dogs & Cats | With Neem & Eucalyptus for Skin Health & Hygiene,Himalaya,468.0,468.0,0,4.3,3214,0,0,https://www.amazon.in/Himalaya-Erina-EP-Shampoo-500-ml/dp/B075GQFB2M/ref=zg_bs_g_4771396031_d_sccl_14/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51zri3uL0WL._AC_UL300_SR300,200_.jpg","{""title"": ""Himalaya Erina-EP Shampoo | 450 ml | Tick & Flea Control for Dogs & Cats | With Neem & Eucalyptus for Skin Health & Hygiene"", ""url"": ""https://www.amazon.in/Himalaya-Erina-EP-Shampoo-500-ml/dp/B075GQFB2M/ref=zg_bs_g_4771396031_d_sccl_14/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,14,14,B0B1X2XGTP,"Foodie Puppies Self Cleaning Slicker, Pet Grooming Shedding Brush for Dogs and Cats (Push to Clean Slicker, Oval) - Easy to R",Foodie,145.0,145.0,0,4.2,681,0,0,https://www.amazon.in/Foodie-Puppies-Cleaning-Slicker-Grooming/dp/B0B1X2XGTP/ref=zg_bs_g_4771396031_d_sccl_15/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61HJSSdQNOL._AC_UL300_SR300,200_.jpg","{""title"": ""Foodie Puppies Self Cleaning Slicker, Pet Grooming Shedding Brush for Dogs and Cats (Push to Clean Slicker, Oval) - Easy to R"", ""url"": ""https://www.amazon.in/Foodie-Puppies-Cleaning-Slicker-Grooming/dp/B0B1X2XGTP/ref=zg_bs_g_4771396031_d_sccl_15/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,15,15,B09D3F52F1,"AMORITE Anti-Bacterial 160 Count Pet Wipes with Fresh Apple Scent for Dogs, Puppies & Pets (Pack of 2) Suitable for All Types",AMORITE,187.0,187.0,0,4.4,1000,0,0,https://www.amazon.in/AMORITE-Anti-Bacterial-Count-Wipes-Puppies/dp/B09D3F52F1/ref=zg_bs_g_4771396031_d_sccl_16/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/714+F1Nxq1L._AC_UL300_SR300,200_.jpg","{""title"": ""AMORITE Anti-Bacterial 160 Count Pet Wipes with Fresh Apple Scent for Dogs, Puppies & Pets (Pack of 2) Suitable for All Types"", ""url"": ""https://www.amazon.in/AMORITE-Anti-Bacterial-Count-Wipes-Puppies/dp/B09D3F52F1/ref=zg_bs_g_4771396031_d_sccl_16/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
2026-07-07,2026-07-07T16:17:53.591671,in,Pet Grooming,,16,16,B0DFM6F221,"Mcbazel Pet Razor, Waterproof Paw Hair Trimmer, Cat Clipper, Low Noise Dog Shaver, Rechargeable Paw Cutter with LED Light for",Mcbazel,383.0,383.0,0,4.4,2611,0,0,https://www.amazon.in/Mcbazel-Waterproof-Trimmer-Clipper-Rechargeable/dp/B0DFM6F221/ref=zg_bs_g_4771396031_d_sccl_17/522-4724523-7365803?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Cs8agXLuL._AC_UL300_SR300,200_.jpg","{""title"": ""Mcbazel Pet Razor, Waterproof Paw Hair Trimmer, Cat Clipper, Low Noise Dog Shaver, Rechargeable Paw Cutter with LED Light for"", ""url"": ""https://www.amazon.in/Mcbazel-Waterproof-Trimmer-Clipper-Rechargeable/dp/B0DFM6F221/ref=zg_bs_g_4771396031_d_sccl_17/522-4724523-7365803?psc=1"", ""category_key"": ""grooming""}"
