ingest_date,ingest_ts,source,source_market,marketplace,category,rank_position,is_mover_shaker,asin,product_title,brand,price,currency,rating,review_count,product_url,image_url,fetch_method,compliance_status
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,7,0,B09KX438B9,"Potaroma 3 Pack Natural Silvervine Sticks Cat Toys, Catmint Silvervine Blend Sticks, Catnip Kittens Chew Toys Teeth Cleaning,",Potaroma,6.98,USD,0.0,0,https://www.amazon.com/Potaroma-Natural-Silvervine-Cleaning-Matatabi/dp/B09KX438B9/ref=zg_bs_g_2975303011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/719s0nfMEWL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,8,0,B01AHM6P18,Fashion's Talk Cat Toys Variety Pack for Kitty 20 Pieces,Fashion's,9.99,USD,4.6,13581,https://www.amazon.com/Fashions-Talk-Variety-Kitty-Pieces/dp/B01AHM6P18/ref=zg_bs_g_2975303011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71YnqjUr2OL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,9,0,B092LJQFM1,"Catstages Crunchy Pickle Kicker Cat Toy – Plush Crinkle Toy with Catnip and Dental Mesh, 6.5""",Catstages,3.99,USD,4.6,8936,https://www.amazon.com/Petstages-Crunchy-Pickle-Kicker-Dental/dp/B092LJQFM1/ref=zg_bs_g_2975303011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71DQ7TfBFsL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,10,0,B0FDL1YDF1,"Kitys Fatch 12PCS 12Colors Cat Spring Toys for Indoor Cats, Interactive Coil Springs for Self Play, Durable Heavy Plastic Cat",Kitys,5.39,USD,4.8,1208,https://www.amazon.com/Kitys-Fatch-12Colors-Interactive-Swatting/dp/B0FDL1YDF1/ref=zg_bs_g_2975303011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71GfG-xNSjL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,11,0,B0F3WSTNYQ,PetBusy Cat Toys with[5000mg A+Natural Catnip &Silvervine] [Baby Grade] Interactive Soft Chew Kicker Cat Toys for Indoor Cats,PetBusy,13.99,USD,4.5,2763,https://www.amazon.com/PetBusy-Interactive-Organic-Kittens-Crinkle/dp/B0F3WSTNYQ/ref=zg_bs_g_2975303011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71RzZz-6rxL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,12,0,B0FSD5WXP3,"Qraxond Interactive Cat Toys for Indoor Cats,[Newly Upgraded] Rechargeable Touch Activated Hide and Seek Kitten Toys for Bore",Qraxond,31.99,USD,4.4,2126,https://www.amazon.com/Qraxond-Interactive-Rechargeable-Activated-Fluttering/dp/B0FSD5WXP3/ref=zg_bs_g_2975303011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81BkPMBXkKL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,13,0,B09KXVPXGD,M JJYPET Cat Wand Toys Interactive Kitten Toys for Indoor Cats Colorful Teaser Wand String for Exercise Kitten Stick Kitty Ro,M,5.99,USD,4.5,10946,https://www.amazon.com/JJYPET-Interactive-Kitten-Colorful-Exercise-3PCS/dp/B09KXVPXGD/ref=zg_bs_g_2975303011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61-IqLWkMCL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,14,0,B09Y85LJFR,"ZPH Cat Toys Interactive for Indoor Cats,2PCS Retractable Cat Wand,9PCS Teaser Toys&1PCS Hanging Door Lure Kitten Toy,Interac",ZPH,6.79,USD,4.4,7266,https://www.amazon.com/Interactive-Retractable-Hanging-Feather-Exercise/dp/B09Y85LJFR/ref=zg_bs_g_2975303011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71DK7HobWSL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,15,0,B0CZ3YD1V6,"Potaroma Cat Toys Chew Ropes 3Pcs with Refillable Natural Catnip, Safe Teeth Cleaning Toy for Indoor Kittens, Interactive Cat",Potaroma,7.49,USD,4.3,5962,https://www.amazon.com/Potaroma-Refillable-Natural-Cleaning-Interactive/dp/B0CZ3YD1V6/ref=zg_bs_g_2975303011_d_sccl_18/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71-Zlt9EfCL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,16,0,B0F4824Y6Q,"Migipaws Interactive MigiMouse Cat Toy 360° Rolling & Spin with Mesh Plastic Tail for Indoor Cats Smart Motion Sensor, Realis",Migipaws,16.99,USD,4.0,3775,https://www.amazon.com/Migipaws-Interactive-Automatic-Migimice-Rechargeable/dp/B0F4824Y6Q/ref=zg_bs_g_2975303011_d_sccl_19/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71SWAWJxAzL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,17,0,B0BX9KXKPH,"Potaroma Cat Toys Chargeable, 3in1 Hide and Seek, Automatic Interactive Fun, Fluttering Butterfly, Moving Feather, Kitten Wan",Potaroma,24.98,USD,4.6,7154,https://www.amazon.com/Potaroma-Chargeable-Automatic-Interactive-Fluttering/dp/B0BX9KXKPH/ref=zg_bs_g_2975303011_d_sccl_20/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/91x8+qDrx2L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,18,0,B0839FGPFG,"Andiker Cat Spring Toy, 12 Pc Colorful Cat Kicker Toys Interactive Cat Toys for Indoor Cats Swatting, Biting, Hunting to Kill",Andiker,5.99,USD,4.6,20423,https://www.amazon.com/Andiker-Creative-Interactive-Colorful-Swatting/dp/B0839FGPFG/ref=zg_bs_g_2975303011_d_sccl_21/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71oxIsZYypL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,19,0,B0C7GMX4FT,"YVE LIFE Cat Toys Laser for Indoor Cats,The 4th Generation Real Random Trajectory Motion Activated Rechargeable Automatic Cat",YVE,19.99,USD,4.4,10517,https://www.amazon.com/YVE-LIFE-Generation-Rechargeable-Interactive/dp/B0C7GMX4FT/ref=zg_bs_g_2975303011_d_sccl_22/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61u7uhis-3L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,20,0,B09P7VPJ5V,"TBTeek Cat Toys, with Metal Case, 2 Pieces, Rechargeable, 7 Adjustable Patterns, Interactive Kitten Pet Dog Chase Toy for Cat",TBTeek,9.99,USD,4.5,7170,https://www.amazon.com/Rechargeable-Interactive-Flashlight-Training-Indoors%EF%BC%882/dp/B09P7VPJ5V/ref=zg_bs_g_2975303011_d_sccl_23/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71P0tRso6oL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,21,0,B0872J3XV9,"Catstages Nina Ottosson Buggin’ Out Puzzle & Play Cat Puzzle Feeder – Interactive Treat Game for Indoor Cats, Level 2 Slow Fe",Catstages,15.35,USD,4.4,13099,https://www.amazon.com/Petstages-Nina-Ottosson-Buggin-Puzzle/dp/B0872J3XV9/ref=zg_bs_g_2975303011_d_sccl_24/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/718VplhnmcL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,22,0,B0DG1X5KHM,"Jkanti Interactive Cat Toys for Indoor Cats,The 3rd Generation Agile Moving Cat Ball with Elastic Mesh Tail,Automatic Kitten",Jkanti,13.49,USD,4.2,7509,https://www.amazon.com/Jkanti-Interactive-Generation-Automatic-Activated/dp/B0DG1X5KHM/ref=zg_bs_g_2975303011_d_sccl_25/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71+hyff3QAL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,23,0,B0FKB97HXB,"Potaroma Cat Toys Pack of 2 with 6000mg A+ Organic Catnip, Soft Sisal Material Indoor Kitten Scratching and Kicker Toys, Driv",Potaroma,10.64,USD,4.3,821,https://www.amazon.com/Potaroma-Organic-Material-Scratching-Interactive/dp/B0FKB97HXB/ref=zg_bs_g_2975303011_d_sccl_26/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81kaZ5fAYYL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,24,0,B0BXSPKBQH,"Fashion's Talk Cat Mice Toy 18-Pack Plush Catnip-Filled Mice Toys for Indoor Cats - Realistic Design, 9 Assorted Colors, 2 of",Fashion's,8.99,USD,4.7,1791,https://www.amazon.com/Fashions-Talk-18-Pack-Catnip-Filled-Indoor/dp/B0BXSPKBQH/ref=zg_bs_g_2975303011_d_sccl_28/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81YmaOipfTL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,25,0,B0CN3N4DNH,"MeoHui 31Pcs Cat Ball Toy Launcher Gun,Cat Balls Fetch Toy,30Pcs Plush Fuzzy Balls Launcher Cat Toy for Cats with 1 Gun,Funny",Meo,10.96,USD,4.0,3753,https://www.amazon.com/31Pcs-Launcher-Interactive-Indoor-Kitten/dp/B0CN3N4DNH/ref=zg_bs_g_2975303011_d_sccl_29/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81DcA+XVB9L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Cat Toys,26,0,B0FJRNXYP4,"Dgerp Cat Chew Ropes 4Pcs, Cat Toys for Indoor Cats with Refillable Natural Catnip, Safe Teeth Cleaning Chew Toys, Interactiv",Dgerp,7.97,USD,4.3,1246,https://www.amazon.com/Dgerp-Refillable-Natural-Cleaning-Interactive/dp/B0FJRNXYP4/ref=zg_bs_g_2975303011_d_sccl_30/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71BP2B5d8FL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,1,0,B07NHL31CC,"Earth Rated Pet Wipes for Dogs and Cats, Hypoallergenic, 3-in-1 Cleaning, Deodorizing and Hydrating, for Grooming Paws, Body",Earth,9.98,USD,4.6,67370,https://www.amazon.com/Earth-Rated-USDA-Certified-Hypoallergenic/dp/B07NHL31CC/ref=zg_bs_g_2975362011_d_sccl_1/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71f0WMXb8bL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,2,0,B00VC8DQX2,"SleekEZ Dog Brush for Shedding | Patented Deshedding Dog Brush | Pet Hair Remover for Short, Medium & Long Coats | Made in US",SleekEZ,19.97,USD,4.6,35249,https://www.amazon.com/SleekEZ-Original-Deshedding-Grooming-Tool/dp/B00VC8DQX2/ref=zg_bs_g_2975362011_d_sccl_2/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/51EZk3LTzfL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,3,0,B0BZZC5PMF,"Docrok Pet Grooming Combo - Blue Deshedding Brush with Metal Comb for Detangling and Dematting Long, Matted Fur on Cats and D",Docrok,19.98,USD,4.6,11302,https://www.amazon.com/Grooming-Undercoat-Dematting-Deshedding-Deshedder/dp/B0BZZC5PMF/ref=zg_bs_g_2975362011_d_sccl_3/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71lhkl+G6EL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,4,0,B005CUTWDE,Wahl USA Dry Skin & Itch Relief Pet Shampoo for Dogs – Oatmeal Formula with Coconut Lime Verbena Scent & Pet Friendly Formula,Wahl,6.88,USD,4.6,42862,https://www.amazon.com/Wahl-Dog-Pet-Shampoo-Oatmeal/dp/B005CUTWDE/ref=zg_bs_g_2975362011_d_sccl_4/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Npnm2RvjL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,5,0,B0CLLPVZRV,"Swihauk Self Cleaning Slicker Brush - Skin Friendly Deshedding Grooming Tool for Dogs & Cats, Suitable for Shedding & Haired",Swihauk,13.29,USD,4.6,13135,https://www.amazon.com/Swihauk-Cleaning-Friendly-Grooming-Deshedding/dp/B0CLLPVZRV/ref=zg_bs_g_2975362011_d_sccl_5/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61B-7qGE7eL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,6,0,B075N83693,"gonicc Dog & Cat Pets Nail Clippers and Trimmers - with Safety Guard to Avoid Overcutting, Free Nail File, Razor Sharp Blade",gonicc,12.95,USD,4.5,78709,https://www.amazon.com/gonicc-Dog-Nail-Clippers-Trimmer/dp/B075N83693/ref=zg_bs_g_2975362011_d_sccl_6/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/51iiP1EhLZL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,7,0,B07P2N8HQH,"Maxpower Planet Original Pet Grooming Rake - Double-Sided Deshedding Dematting Tool, Undercoat Rake for Dogs & Cats, Extra-Wi",Maxpower,21.28,USD,4.6,58147,https://www.amazon.com/Maxpower-Planet-Pet-Grooming-Brush/dp/B07P2N8HQH/ref=zg_bs_g_2975362011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81W9cwmEfpL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,8,0,B0G8475551,"Pooph Pet Odor Eliminator, 32oz - Eliminates Odors at the Molecular Level, Dogs, Cats, Freshener, Eliminator, Urine, Poop, Pe",Pooph,21.82,USD,4.5,3857,https://www.amazon.com/Pooph-Pet-Odor-Eliminator-32oz/dp/B0G8475551/ref=zg_bs_g_2975362011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61sQDYNnl2L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,9,0,B005CUTW8O,"Wahl USA 4-in-1 Calming Dog Shampoo with Lavender Chamomile Scent – Cleans, Conditions, Detangles, & Moisturizes - Pet Friend",Wahl,6.88,USD,4.7,34414,https://www.amazon.com/Wahl-Lavendar-Chamomile-Shampoo-Conditioner/dp/B005CUTW8O/ref=zg_bs_g_2975362011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71R6qzbwB0L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,10,0,B01I3DIWDM,Jasonwell Foldable Dog Pet Bath Pool Collapsible Dog Pet Pool Bathing Tub Kiddie Pool Doggie Wading Pool for Puppy Small Medi,Jasonwell,39.99,USD,4.5,38660,https://www.amazon.com/Jasonwell-Foldable-Collapsible-48inch-D-11-8inch-H/dp/B01I3DIWDM/ref=zg_bs_g_2975362011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61UPXLfmdoL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,11,0,B0037Z6VJY,"Veterinary Formula Clinical Care Antiseptic and Antifungal Medicated Shampoo for Dogs & Cats, 16 Fl Oz – Helps Alleviate Scal",Veterinary,9.92,USD,4.6,21920,https://www.amazon.com/Veterinary-Formula-Clinical-Care-Antiseptic/dp/B0037Z6VJY/ref=zg_bs_g_2975362011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/618vQo0izpL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,12,0,B0947674MT,Douxo S3 PYO Medicated Dog Shampoo with 3% Chlorhexidine for Dogs – Antibacterial & Antiseptic Yeast Infection Treatment For,Douxo,18.87,USD,4.7,7888,https://www.amazon.com/Douxo-Chlorhexidine-Ophytrium-Antiseptic-Infections/dp/B0947674MT/ref=zg_bs_g_2975362011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61zoiSKTJQL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,13,0,B0DF3S2ZFQ,"MRS. MEYER'S Clean Day 3 in 1 Dog Shampoo, White Peach Scent, 14oz",MRS.,10.99,USD,4.6,2268,https://www.amazon.com/MRS-MEYERS-CLEAN-DAY-Shampoo/dp/B0DF3S2ZFQ/ref=zg_bs_g_2975362011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61-WQexXvfL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,14,0,B0FNN541XB,"Heusom Silent Groom Pro Pet Nail Grinder | Whisper Quiet Claw Trimmer for Dogs, Cats and Other Animals | Safe & Stress Free N",Heusom,39.95,USD,3.9,4618,https://www.amazon.com/Heusom-Grinder-Whisper-Grooming-Sensitive/dp/B0FNN541XB/ref=zg_bs_g_2975362011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/618T9nG0PUL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,15,0,B07W85ZPL1,Casfuy Dog Nail Grinder Upgraded - Professional 2-Speed Whisper-Quiet Electric Pet Nail Trimmer Painless Paws Grooming & Smoo,Casfuy,19.96,USD,4.4,100731,https://www.amazon.com/Casfuy-Dog-Nail-Grinder-Upgraded/dp/B07W85ZPL1/ref=zg_bs_g_2975362011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/614jcZ0hSzL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,16,0,B002GPD8BU,"TropiClean 2-in-1 Dog Shampoo and Conditioner, Moisturizing Dog Detangler, Puppy Safe, Made in the USA, Papaya Scent, Cat & K",TropiClean,13.99,USD,4.6,36394,https://www.amazon.com/TropiClean-Papaya-Coconut-Shampoo-Conditioner/dp/B002GPD8BU/ref=zg_bs_g_2975362011_d_sccl_16/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61j7FtovX8L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,17,0,B0791LY9MW,"PAWFUME Deshedding Dog Shampoo and Conditioner, Show Dog, 1-Pack – Nourish & Detangle for Silky Soft Coat – Probiotic, Deep-C",PAWFUME,13.99,USD,4.5,6708,https://www.amazon.com/Pawfume-Premium-Shampoo-Conditioner-12oz/dp/B0791LY9MW/ref=zg_bs_g_2975362011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ltNED+j7L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,18,0,B07MZDTG76,"FURminator Large Dog Undercoat deShedding Tool for Long Hair, Reduces Loose Hair From Shedding",FURminator,29.96,USD,4.7,12856,https://www.amazon.com/FURminator-Undercoat-Deshedding-Removes-Shedding/dp/B07MZDTG76/ref=zg_bs_g_2975362011_d_sccl_19/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61Zyw4N-VkL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,19,0,B0D1N9PXD8,"Dipoo Self Cleaning Shedding Brush - Skin Friendly Grooming Tool for Dogs, Cats, and Puppies, Deshedding and Hair Removal for",Dipoo,9.99,USD,4.6,6982,https://www.amazon.com/Dipoo-Self-Cleaning-Shedding-Brush/dp/B0D1N9PXD8/ref=zg_bs_g_2975362011_d_sccl_20/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61evfwQ1BUL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,20,0,B01HRSZRXM,"oneisall Dog Clippers Low Noise, Dog Grooming Kit with Rechargeable, Pet Shaver Cordless Electric Quiet Hair Clipper Set for",oneisall,35.99,USD,4.5,97512,https://www.amazon.com/ONEISALL-Cllippers-Rechargeable-Cordless-Electric/dp/B01HRSZRXM/ref=zg_bs_g_2975362011_d_sccl_22/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71ntBUTlBLL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,21,0,B09TRC8RM5,"Niubya Foldable Dog Swimming Pool, Collapsible Hard Plastic, Portable Bath Tub for Pets Dogs and Cats, Pet Wading Pool for In",Niubya,36.89,USD,4.3,7255,https://www.amazon.com/Niubya-Foldable-Collapsible-Swimming-Portable/dp/B09TRC8RM5/ref=zg_bs_g_2975362011_d_sccl_23/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71XBOseLXgL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,22,0,B0037Z6VKS,"Veterinary Formula Flea and Tick Shampoo for Dogs and Cats, 16 oz",Veterinary,9.92,USD,4.4,21775,https://www.amazon.com/Veterinary-Formula-Clinical-Care-Shampoo/dp/B0037Z6VKS/ref=zg_bs_g_2975362011_d_sccl_24/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/710yj-0EhiL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,23,0,B07K6JSBRB,"Pet Honesty Chlorhexidine Cat & Dog Seasonal Itch Relief Shampoo, for Allergies, Itching, Skin and Coat Supplement, Helps She",Pet,22.99,USD,4.6,13162,https://www.amazon.com/Pet-Honesty-Chlorhexidine-Supplement-Deodorizing/dp/B07K6JSBRB/ref=zg_bs_g_2975362011_d_sccl_25/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/51XjZ7ROISL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,24,0,B07ZPMYYZF,"Best Pet Supplies 8"" x 9"" Large Dog Wipes - Cleaning and Deodorizing for Paws and Coat - Gentle Formula with Lavender Vitamin",Best,9.59,USD,4.6,13938,https://www.amazon.com/Best-Pet-Supplies-Plant-Based-Deodorizer/dp/B07ZPMYYZF/ref=zg_bs_g_2975362011_d_sccl_26/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71igCbmcYdL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,25,0,B0FK71C59Y,"Pat Your Pet Deshedding Dog Brush For Shedding – Cat Brushes For Indoor Cats, Double-Sided Cat Brush Deshedding & Grooming To",Pat,9.99,USD,4.6,42485,https://www.amazon.com/Pat-Your-Pet-Deshedding-Shedding/dp/B0FK71C59Y/ref=zg_bs_g_2975362011_d_sccl_27/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81JDgT2VTmL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,26,0,B0B61XR4RF,"Wags & Wiggles Hypoallergenic Dog Wipes for Sensitive Skin, Fragrance-Free Waterless Cleansing Cloths for Paws, Face, and Dog",Wags,5.82,USD,4.4,7858,https://www.amazon.com/Wags-Wiggles-Hypoallergenic-Fragrance-FF22031/dp/B0B61XR4RF/ref=zg_bs_g_2975362011_d_sccl_28/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/613OMwueX1L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
2026-07-08,2026-07-08T16:22:57.236973,amazon_us,US,us,Pet Grooming,27,0,B0DG2W9JHV,"6PCS Grooming & Bath Supplies for Dogs, Cats | Dog Washing Gloves | Dog Bath Brush | Dog Shower Brush | Pet Grooming Gloves |",6PCS,9.89,USD,4.6,2322,https://www.amazon.com/Augwind-Grooming-Washing-Toothbrush-Supplies/dp/B0DG2W9JHV/ref=zg_bs_g_2975362011_d_sccl_29/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81am2ltPa+L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login
