snapshot_date,source,source_market,product_id,product_title,brand,species,category,rank_position,price,currency,rating,review_count,sold_count,video_count,creator_count,engagement_score,source_url,image_url,fetch_method,compliance_status,computed_ts,global_signal_score,signal_basis,rank_position_global
2026-07-09,amazon_us,US,B0CLYSVSD3,SIDAZON Cat Scratching Board cat Scratcher Cat Scratch Pad Cardboard cat scratchers for Indoor Cats Reversible Large Wide Cor,sidazon,cat,beds_accessories,9,8.99,USD,4.5,4760,,,,,https://www.amazon.com/SIDAZON-Scratching-scratchers-Reversible-Corrugated/dp/B0CLYSVSD3/ref=zg_bs_g_2975243011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81rJ2USkjeL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,71.9,rank+rating (no price on amazon.com list page),107
2026-07-09,amazon_us,US,B0009ZBKG4,PetSafe Easy Walk No-Pull Dog Harness - Ultimate Harness to Help Stop Pulling - Pull-Free Walks - Take Control & Teach Better,petsafe,dog,collars_leashes,10,19.49,USD,4.3,48793,,,,,https://www.amazon.com/PetSafe-Harness-Large-BLACK-SILVER/dp/B0009ZBKG4/ref=zg_bs_g_2975339011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61Zh1LcR9eL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,71.72,rank+rating (no price on amazon.com list page),108
2026-07-09,amazon_us,US,B0037Z6VJY,"Veterinary Formula Clinical Care Antiseptic and Antifungal Medicated Shampoo for Dogs & Cats, 16 Fl Oz – Helps Alleviate Scal",veterinary,both,grooming,11,9.92,USD,4.6,21920,,,,,https://www.amazon.com/Veterinary-Formula-Clinical-Care-Antiseptic/dp/B0037Z6VJY/ref=zg_bs_g_2975362011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/618vQo0izpL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,71.54,rank+rating (no price on amazon.com list page),109
2026-07-09,amazon_us,US,B07CXQQ4Q5,"PetArmor 7 Way De-Wormer for Dogs, Oral Treatment for Tapeworm, Roundworm & Hookworm in Large Dogs & Puppies (Over 25 lbs), W",petarmor,dog,health_wellness,11,18.84,USD,4.6,33182,,,,,https://www.amazon.com/PetArmor-Pyrantel-Praziquantel-Chewable-Packaging/dp/B07CXQQ4Q5/ref=zg_bs_g_2975377011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81GXJ8cw7bL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,71.54,rank+rating (no price on amazon.com list page),110
2026-07-09,amazon_us,US,B01BMBQ1MQ,"IAMS Proactive Health Dry Cat Food, Healthy Cat Food Dry Recipe for Adults, with Chicken 22 lb. Bag",iams,cat,cat_food,12,,USD,4.8,20020,,,,,https://www.amazon.com/Iams-Proactive-Health-Healthy-Chicken/dp/B01BMBQ1MQ/ref=zg_bs_g_2975265011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71-D4uD1rJL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.87,rank+rating (no price on amazon.com list page),111
2026-07-09,amazon_us,US,B0F9FD3115,"Zakkart SnugCloud Foldable Cat Window Perch - Cordless, Ultra Soft Machine Washable Bed with 4-Sided Bolster, Metal Frame - W",zakkart,cat,beds_accessories,8,23.99,USD,4.8,868,,,,,https://www.amazon.com/Zakkart-SnugCloud-Foldable-Window-Perch/dp/B0F9FD3115/ref=zg_bs_g_2975243011_d_sccl_8/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/713gEs6ZzVL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.41,rank+rating (no price on amazon.com list page),112
2026-07-09,amazon_us,US,B086DRDHKC,"OneCut Pet Nail Clippers, Update Version Cat & Kitten Claw Nail Clippers for Trimming, Professional Pet Nail Clippers Best fo",onecut,cat,grooming,11,4.74,USD,4.7,5650,,,,,https://www.amazon.com/OneCut-Clippers-Version-Trimming-Professional/dp/B086DRDHKC/ref=zg_bs_g_2975268011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61AyJs2gIGL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.3,rank+rating (no price on amazon.com list page),113
2026-07-09,amazon_us,US,B000SSXDBM,"Pedigree Wet Dog Food, Choice Cuts Adult Canned Dog Food, Beef & Country Stew Multipack, 13.2 oz. Cans (12 Count, Pack of 1)",pedigree,dog,dog_food,12,,USD,4.7,7948,,,,,https://www.amazon.com/Pedigree-Choice-Country-Canned-Variety/dp/B000SSXDBM/ref=zg_bs_g_2975359011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71F5DI4KgBL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.28,rank+rating (no price on amazon.com list page),114
2026-07-09,amazon_us,US,B0947674MT,Douxo S3 PYO Medicated Dog Shampoo with 3% Chlorhexidine for Dogs – Antibacterial & Antiseptic Yeast Infection Treatment For,douxo,dog,grooming,12,18.87,USD,4.7,7888,,,,,https://www.amazon.com/Douxo-Chlorhexidine-Ophytrium-Antiseptic-Infections/dp/B0947674MT/ref=zg_bs_g_2975362011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61zoiSKTJQL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.24,rank+rating (no price on amazon.com list page),115
2026-07-09,amazon_us,US,B0D3HB6YKY,"Reflective AirTag Cat Collar, Integrated Cat Tracker Collar with Air Tag Holder and Bell, Safety Elastic Band Cat GPS Collars",reflective,cat,collars_leashes,9,14.99,USD,4.4,3380,,,,,https://www.amazon.com/Reflective-Integrated-Tracker-Elastic-Collars/dp/B0D3HB6YKY/ref=zg_bs_g_2975252011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71zj4YK+x7L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.14,rank+rating (no price on amazon.com list page),116
2026-07-09,amazon_us,US,B08RBW817F,Ameritex Waterproof Dog Bed Cover Pet Blanket with Anti-Slip Back for Furniture Bed Couch Sofa,ameritex,dog,beds_accessories,11,6.29,USD,4.3,10696,,,,,https://www.amazon.com/Ameritex-Waterproof-Blanket-Anti-Slip-Furniture/dp/B08RBW817F/ref=zg_bs_g_2975326011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71b2zgKQRWL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,70.07,rank+rating (no price on amazon.com list page),117
2026-07-09,amazon_us,US,B08CX74328,"Bedsure Waterproof Dog Blankets for Small Dogs - Small Cat Blanket Washable for Couch Protection, Sherpa Fleece Puppy Blanket",bedsure,both,beds_accessories,12,12.99,USD,4.5,8937,,,,,https://www.amazon.com/Bedsure-Waterproof-Blanket-Small-Dogs/dp/B08CX74328/ref=zg_bs_g_2975243011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/915nYlz16YL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,69.4,rank+rating (no price on amazon.com list page),118
2026-07-09,amazon_us,US,B0000AH3RM,"Purina ONE Natural Dry Cat Food, Tender Selects Blend With Real Chicken - 7 lb. Bag",purina,cat,cat_food,13,,USD,4.8,19099,,,,,https://www.amazon.com/Purina-Tender-Selects-Blend-Chicken/dp/B0000AH3RM/ref=zg_bs_g_2975265011_d_sccl_18/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/714wvbzyFVL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,69.22,rank+rating (no price on amazon.com list page),119
2026-07-09,amazon_us,US,B07P5PTZWT,"Outward Hound Squeaker Ballz – Squeaky Tennis Balls for Dogs Under 50 lbs, Interactive Dog Toy for Fetch & Training, Medium (",outward,dog,dog_toys,11,6.35,USD,4.1,37899,,,,,https://www.amazon.com/Outward-Hound-Squeaker-Squeaky-Tennis/dp/B07P5PTZWT/ref=zg_bs_g_2975413011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ujSWtZrAL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,69.09,rank+rating (no price on amazon.com list page),120
2026-07-09,amazon_us,US,B0041OOQ1K,"Nutramax Dasuquin for Large Dogs, Joint Health Supplement, Contains Glucosamine for Dogs, Plus Chondroitin, ASU, MSM and More",nutramax,dog,health_wellness,13,59.99,USD,4.7,18838,,,,,https://www.amazon.com/Nutramax-Dasuquin-Chews-Large-Count/dp/B0041OOQ1K/ref=zg_bs_g_2975377011_d_sccl_16/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71qjkllM+tL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.73,rank+rating (no price on amazon.com list page),121
2026-07-09,amazon_us,US,B0G2XYGPWY,"Sweetcrispy 44 Inch Cat Tree Tower, Cat Climbing Tower with Natural Sisal Scratching Posts, Hammock, Pet Condo for Indoor Cat",sweetcrispy,cat,beds_accessories,7,28.13,USD,4.4,300,,,,,https://www.amazon.com/Sweetcrispy-Climbing-Natural-Scratching-Hammock/dp/B0G2XYGPWY/ref=zg_bs_g_2975243011_d_sccl_7/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/714brWYJ2hL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.68,rank+rating (no price on amazon.com list page),122
2026-07-09,amazon_us,US,B097W651NJ,"FELIWAY Optimum Cat Calming Diffuser Kit – Advanced Support to Help Reduce Urine Spraying, Scratching, Fighting and Hiding du",feliway,cat,health_wellness,11,25.75,USD,4.0,20030,,,,,https://www.amazon.com/FELIWAY-Optimum-Enhanced-Pheromone-Diffuser/dp/B097W651NJ/ref=zg_bs_g_2975276011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71j6M4KW9xL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.6,rank+rating (no price on amazon.com list page),123
2026-07-09,amazon_us,US,B0DKW6WCV6,"AirTag Cat Collars, Stretchy Collar with Apple AirTag Holder and Bell, Breakaway Ultra Design Elastic GPS Tracking Collars fo",airtag,cat,collars_leashes,8,9.49,USD,4.5,642,,,,,https://www.amazon.com/Stretchy-Breakaway-Elastic-Tracking-7-5-12-5/dp/B0DKW6WCV6/ref=zg_bs_g_2975252011_d_sccl_9/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71fjm08NwNL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.46,rank+rating (no price on amazon.com list page),124
2026-07-09,amazon_us,US,B00G5M75UK,"Best Pet Supplies Squeaky Dog Toys with Soft Durable Fabric for Small, Medium and Large Pets Interactive Toy for Indoor Play,",best,dog,dog_toys,12,5.99,USD,4.3,42427,,,,,https://www.amazon.com/Best-Pet-Supplies-Stuffless-Squeak/dp/B00G5M75UK/ref=zg_bs_g_2975413011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71YGkfeQmDL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.42,rank+rating (no price on amazon.com list page),125
2026-07-09,amazon_us,US,B08CZ8TB83,"Bedsure Dog Beds for Small Dogs - Round Cat Beds for Indoor Cats, Washable Pet Bed for Puppy and Kitten with Slip-Resistant B",bedsure,both,beds_accessories,13,15.99,USD,4.6,14732,,,,,https://www.amazon.com/Bedsure-Clearance-Kitties-Slip-Resistant-Supplies/dp/B08CZ8TB83/ref=zg_bs_g_2975243011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71ThMDR7hgL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.24,rank+rating (no price on amazon.com list page),126
2026-07-09,amazon_us,US,B019CD4ZDS,"Elanco Tapeworm Dewormer (praziquantel tablets) for Cats and Kittens 6 Weeks and Older, 3-count",elanco,cat,health_wellness,13,18.92,USD,4.6,54073,,,,,https://www.amazon.com/Elanco-Tapeworm-Dewormer-praziquantel-tablets/dp/B019CD4ZDS/ref=zg_bs_g_2975276011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71xoFDfUIwL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.24,rank+rating (no price on amazon.com list page),127
2026-07-09,amazon_us,US,B0DD3MQXX3,"COOYOO Dog Seat Belt, Durability Retractable Dog Car Harness Adjustable Dog Seat Belt for Vehicle Nylon Pet Safety Seat Belts",cooyoo,dog,collars_leashes,13,6.99,USD,4.6,37015,,,,,https://www.amazon.com/COOYOO-Retractable-Harness-Adjustable-Vehicle/dp/B0DD3MQXX3/ref=zg_bs_g_2975339011_d_sccl_16/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61ZRm3jdInL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,68.24,rank+rating (no price on amazon.com list page),128
2026-07-09,amazon_us,US,B096W5LFBY,"Charlie & Buddy Hemp Оil for Dogs Cats - Helps Pets with Аnxiеty, Pаin, Strеss, Slееp, Аrthritis, Sеizures Rеlief - Нiр Jоint",charlie,both,health_wellness,12,14.96,USD,4.2,9856,,,,,https://www.amazon.com/H%D0%B5mp-Oil-Dogs-Cats-%D0%90rthritis/dp/B096W5LFBY/ref=zg_bs_g_2975276011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71oNgs3Gp-L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.93,rank+rating (no price on amazon.com list page),129
2026-07-09,amazon_us,US,B09KXVPXGD,M JJYPET Cat Wand Toys Interactive Kitten Toys for Indoor Cats Colorful Teaser Wand String for Exercise Kitten Stick Kitty Ro,m,cat,cat_toys,13,5.99,USD,4.5,10946,,,,,https://www.amazon.com/JJYPET-Interactive-Kitten-Colorful-Exercise-3PCS/dp/B09KXVPXGD/ref=zg_bs_g_2975303011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61-IqLWkMCL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.75,rank+rating (no price on amazon.com list page),130
2026-07-09,amazon_us,US,B08GV53MF2,"Wet Ones for Cats Freshening Wipes, Multi-Purpose Cat Grooming Wipes with Aloe Vera, Helps Remove Dirt, Odor, and Dander Betw",wet,cat,grooming,13,4.99,USD,4.5,8159,,,,,https://www.amazon.com/Wet-Ones-Pets-Freshening-Multipurpose/dp/B08GV53MF2/ref=zg_bs_g_2975268011_d_sccl_16/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81oe1gxbbKL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.75,rank+rating (no price on amazon.com list page),131
2026-07-09,amazon_us,US,B0FDL1YDF1,"Kitys Fatch 12PCS 12Colors Cat Spring Toys for Indoor Cats, Interactive Coil Springs for Self Play, Durable Heavy Plastic Cat",kitys,cat,cat_toys,10,5.39,USD,4.8,1208,,,,,https://www.amazon.com/Kitys-Fatch-12Colors-Interactive-Swatting/dp/B0FDL1YDF1/ref=zg_bs_g_2975303011_d_sccl_10/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71GfG-xNSjL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.72,rank+rating (no price on amazon.com list page),132
2026-07-09,amazon_us,US,B0F6V7XX3R,"Professional 4 in 1 Dog & Cat Grooming Scissors Kit with Safety Round Tips,Sharp & Durable,Dog Shears for Grooming - Includes",professional,both,grooming,10,9.97,USD,4.6,1835,,,,,https://www.amazon.com/Professional-Grooming-Scissors-Safety-Durable/dp/B0F6V7XX3R/ref=zg_bs_g_2975268011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Hcj2xqSjL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.69,rank+rating (no price on amazon.com list page),133
2026-07-09,amazon_us,US,B06XCXJ5D8,"Nylabone New Puppy Starter Kit, Chew Toys & Natural Chew Treat for Puppies, Puppy Enrichment Teething Toys, Blue, Long Lastin",nylabone,dog,dog_food,13,9.97,USD,4.4,47255,,,,,https://www.amazon.com/Nylabone-Natural-Triple-Chicken-Flavor/dp/B06XCXJ5D8/ref=zg_bs_g_2975413011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81jm2Lqja6L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.26,rank+rating (no price on amazon.com list page),134
2026-07-09,amazon_us,US,B09N8W2SC4,"BFPETHOME Orthopedic Washable Dog Beds Large Sized Senior Dog for Comfy Sleeping with Removable Cover, Waterproof Big Soft Pe",bfpethome,dog,beds_accessories,13,30.37,USD,4.4,9159,,,,,https://www.amazon.com/BFPETHOME-Large-Orthopedic-Medium-Crate/dp/B09N8W2SC4/ref=zg_bs_g_2975326011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71RGiHHmbXL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.26,rank+rating (no price on amazon.com list page),135
2026-07-09,amazon_us,US,B0025YOJXS,"Zymox Otic Enzymatic Solution for Dogs and Cats to Soothe Ear Infections with 1% Hydrocortisone for Itch Relief, 1.25oz",zymox,both,health_wellness,14,28.49,USD,4.7,77713,,,,,https://www.amazon.com/Zymox-Otic-Ear-Solution-Hydrocortisone/dp/B0025YOJXS/ref=zg_bs_g_2975276011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/7120SPuPm5L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,67.08,rank+rating (no price on amazon.com list page),136
2026-07-09,amazon_us,US,B0C345HDWR,"PetLab Co. Probiotics for Dogs, Support Gut Health, Occasional Diarrhea, Digestive Health & Seasonal Allergies - Salmon Flavo",petlab,dog,health_wellness,12,35.95,USD,4.3,5917,,,,,https://www.amazon.com/Co-Probiotics-Diarrhea-Digestive-Allergies/dp/B0C345HDWR/ref=zg_bs_g_2975377011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61+POMWzymL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.89,rank+rating (no price on amazon.com list page),137
2026-07-09,amazon_us,US,B0F3WSTNYQ,PetBusy Cat Toys with[5000mg A+Natural Catnip &Silvervine] [Baby Grade] Interactive Soft Chew Kicker Cat Toys for Indoor Cats,petbusy,cat,cat_toys,11,13.99,USD,4.5,2763,,,,,https://www.amazon.com/PetBusy-Interactive-Organic-Kittens-Crinkle/dp/B0F3WSTNYQ/ref=zg_bs_g_2975303011_d_sccl_11/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71RzZz-6rxL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.68,rank+rating (no price on amazon.com list page),138
2026-07-09,amazon_us,US,B079FHJMMG,"Diamond Naturals Skin & Coat Real Salmon and Potato Recipe Dry Dog Food with Quality Protein, Omega Fatty Acids, Probiotics a",diamond,dog,dog_food,14,,USD,4.6,12025,,,,,https://www.amazon.com/Diamond-Naturals-Recipe-Natural-Caught/dp/B079FHJMMG/ref=zg_bs_g_2975359011_d_sccl_14/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71dqcKUwfeL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.59,rank+rating (no price on amazon.com list page),139
2026-07-09,amazon_us,US,B0777NRJ2N,Purina Friskies Pate Wet Cat Food Variety Pack Seafood and Chicken Pate Favorites 40ct VP - (Pack of 40) 5.5 oz. Cans,purina,cat,cat_food,14,,USD,4.6,32962,,,,,https://www.amazon.com/Purina-Friskies-Seafood-Chicken-Variety/dp/B0777NRJ2N/ref=zg_bs_g_2975265011_d_sccl_19/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/913HlDEwiyL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.59,rank+rating (no price on amazon.com list page),140
2026-07-09,amazon_us,US,B0CJFQKNQ9,"Cat Harness and Leash Set - Escape Proof Adjustable Cat Harness, Comfortable Soft Lightweight, Use Safe & Easy, Walking Trave",cat,cat,collars_leashes,11,11.99,USD,4.4,2918,,,,,https://www.amazon.com/PetThem-Cat-Harness-Leash-Set/dp/B0CJFQKNQ9/ref=zg_bs_g_2975252011_d_sccl_12/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81W+omkOlLL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.36,rank+rating (no price on amazon.com list page),141
2026-07-09,amazon_us,US,B08FH9GVW2,"Analan Mini Pet Hair Remover for Car Detailing Supplies, Carpet Dog Hair Remover for Car Interior, Triangle Dog Hair Remover",analan,dog,grooming,14,19.08,USD,4.6,7592,,,,,https://www.amazon.com/Analan-Remover-Triangle-Design-Interior/dp/B08FH9GVW2/ref=zg_bs_g_2975268011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81aQazJL6uL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.26,rank+rating (no price on amazon.com list page),142
2026-07-09,amazon_us,US,B00JZIDFKK,"Nylabone Original Bone Power Chew Toys for Dogs, Durable & Tough Dog Toys for Aggressive Chewers, Long Lasting Chicken, Bacon",nylabone,dog,dog_toys,14,9.69,USD,4.5,71789,,,,,https://www.amazon.com/Nylabone-Textured-Peanut-Butter-Chicken/dp/B00JZIDFKK/ref=zg_bs_g_2975413011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81vxHqsNHXL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,66.1,rank+rating (no price on amazon.com list page),143
2026-07-09,amazon_us,US,B014KVB2HE,"Virbac C.E.T.® Enzymatic Oral Hygiene Chews for Dogs, Large - Plaque & Tartar Control - Single Layer Beefhide with Exclusive",virbac,dog,health_wellness,14,28.22,USD,4.4,14552,,,,,https://www.amazon.com/Virbac-Enzymatic-Hygiene-Chews-Large/dp/B014KVB2HE/ref=zg_bs_g_2975377011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71PEx66VvlL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,65.61,rank+rating (no price on amazon.com list page),144
2026-07-09,amazon_us,US,B08S7QQXCX,"Beneful Purina Small Breed Wet Dog Food Variety Pack, IncrediBites With Real Beef, Chicken and Salmon - (Pack of 30) 3 Oz. Ca",purina,dog,dog_food,15,,USD,4.7,15100,,,,,https://www.amazon.com/Purina-Beneful-Variety-IncrediBites-Chicken/dp/B08S7QQXCX/ref=zg_bs_g_2975359011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/91M-JyI-8sL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,65.43,rank+rating (no price on amazon.com list page),145
2026-07-09,amazon_us,US,B002UT92EY,"Blue Buffalo Wilderness with Chicken Natural High-Protein Grain-Free Dry Food for Adult Cats, Real Chicken First, Antioxidant",blue,cat,cat_food,15,,USD,4.7,12061,,,,,https://www.amazon.com/Blue-Buffalo-Wilderness-Protein-Natural/dp/B002UT92EY/ref=zg_bs_g_2975265011_d_sccl_20/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81vVD70YtxL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,65.43,rank+rating (no price on amazon.com list page),146
2026-07-09,amazon_us,US,B0158VAVBS,Stella & Chewy's Freeze-Dried Raw Dinner Patties - Beef Recipe - High Protein Grain-Free Puppy & Dog Food - Perfect For Picky,stella,dog,dog_food,13,,USD,4.6,4032,,,,,https://www.amazon.com/Stella-Freeze-Dried-StellaS-Patties-Grain-Free/dp/B0158VAVBS/ref=zg_bs_g_2975359011_d_sccl_13/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/613+6gefzFL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,65.15,rank+rating (no price on amazon.com list page),147
2026-07-09,amazon_us,US,B09Y85LJFR,"ZPH Cat Toys Interactive for Indoor Cats,2PCS Retractable Cat Wand,9PCS Teaser Toys&1PCS Hanging Door Lure Kitten Toy,Interac",zph,cat,cat_toys,14,6.79,USD,4.4,7266,,,,,https://www.amazon.com/Interactive-Retractable-Hanging-Feather-Exercise/dp/B09Y85LJFR/ref=zg_bs_g_2975303011_d_sccl_17/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71DK7HobWSL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,65.05,rank+rating (no price on amazon.com list page),148
2026-07-09,amazon_us,US,B09D2XLCNK,"EHEYCIGA Orthopedic XL Dog Beds for Extra Large Dogs with Removable Washable Cover for Crate, Grey, 41x27",eheyciga,dog,beds_accessories,14,23.99,USD,4.4,7174,,,,,https://www.amazon.com/EHEYCIGA-Orthopedic-Extra-Removable-Washable/dp/B09D2XLCNK/ref=zg_bs_g_2975326011_d_sccl_15/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71EQGRaIv-L._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,64.99,rank+rating (no price on amazon.com list page),149
2026-07-09,amazon_us,US,B01AMTU1ZM,"VetIQ Glucosamine Hip & Joint Supplement for Dogs, 180 Soft Chews, Joint Support Supplement with MSM and Krill, Dog Health Su",vetiq,dog,health_wellness,15,22.94,USD,4.6,29934,,,,,https://www.amazon.com/Glucosamine-Supplement-Supplies-Flavored-Chewables/dp/B01AMTU1ZM/ref=zg_bs_g_2975377011_d_sccl_18/141-1609880-8673648?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81ICGXYrGWL._AC_UL300_SR300,200_.jpg",html_scrape,public_page_no_login,2026-07-09T17:46:55.889028,64.94,rank+rating (no price on amazon.com list page),150
